1155|2|find the average of first 3 multiples of 5 ?|10|15|12.5|13|15
1156|2|the population of a town increased from 1 , 34,800 to 2 , 42,500 in a decade . the average percent increase of population per year is :|4.37 %|7.9 %|6.8 %|8.75 %|7.9 %
1157|2|how many bricks , each measuring 25 cm * 11.25 cm * 6 cm , will be needed to build a wall 8 m * 6 m * 22.5 m|6400|3777|2679|2667|3777
1158|2|a soccer team played 160 games and won 65 percent of them . how many games did it win ?|84|94|104|114|94
1159|2|a certain no . when divided by 80 leaves a remainder 25 , what is the remainder if the same no . be divided by 15 ?|3|4|6|7|4
1160|2|a trader sells 80 meters of cloth for rs . 9000 at the profit of rs . 23.5 per metre of cloth . what is the cost price of one metre of cloth ?|22|89|90|78|89
1161|2|a farm has chickens , cows and sheep . there are 6 times the number of chickens and cows than sheep . if there are more cows than chickens or sheep , and together , cows and chickens have a total of 100 feet and heads , how many sheep live at the farm ?|5|8|10|4|8
1162|2|in a certain city , 60 percent of the registered voters are democrats and the rest are republicans . in a mayoral race , if 75 percent of the registered voters who are democrats and 25 percent of the registered voters who are republicans are expected to vote for candidate a , what percent of the registered voters are expected to vote for candidate a ?|50 %|53 %|54 %|55 %|53 %
1163|2|a rower can row 5 km / h in still water . when the river is running at 2 km / h , it takes the rower 1 hour to row to big rock and back . how many kilometers is it to big rock ?|1.5|1.8|2.1|2.4|1.8
1164|2|a brick measures 20 cm * 10 cm * 7.5 cm how many bricks will be required for a wall 24 m * 2 m * 0.75 m ?|29798|27908|24000|25000|27908
1165|2|thirty percent of the members of a swim club have passed the lifesaving test . among the members who have not passed the test , 26 have taken the preparatory course and 65 have not taken the course . how many members are there in the swim club ?|60|80|100|130|80
1166|2|if 12 x = 16 y = 28 z , then what is a possible sum of positive integers x , y , and z ?|52|58|122|84|58
1167|2|a salesperson received a commission of 3 percent of the sale price for each of the first 100 machines that she sold and 4 percent of the sale price for each machine that she sold after the first 100 . if the sale price of each machine was $ 10,000 and the salesperson received a $ 32,000 commission , how many machines did she sell ?|90|110|105|115|110
1168|2|in a group of ducks and cows , the total number of legs are 28 more than twice the no . of heads . find the total no . of buffaloes .|11|12|14|16|12
1169|2|a producer of tea blends two varieties of tea from two tea gardens one costing rs 18 per kg and another rs 20 per kg in the ratio 5 : 3 . if he sells the blended variety at rs 26 per kg , then his gain percent is|12 %|39 %|14 %|15 %|39 %
1170|2|abel can complete a work in 10 days , ben in 12 days and carla in 16 days . all of them began the work together , but abel had to leave after 2 days and ben 4 days before the completion of the work . how long did the work last ?|6|7|7 2 / 3|9|7
1171|2|joe needs to paint all the airplane hangars at the airport , so he buys 360 gallons of paint to do the job . during the first week , he uses 1 / 4 of all the paint . during the second week , he uses 1 / 4 of the remaining paint . how many gallons of paint has joe used ?|18|157|175|216|157
1172|2|a man has some hens and cows . if the number of heads be 50 and the number of feet equals 160 , then the number of hens will be :|22|23|24|20|23
1173|2|if a population of women in a town is 50 % of men . what is the population of men as a percentage of population of women ?|100 %|120 %|200 %|150 %|120 %
1174|2|how many even multiples of 65 are there between 649 and 1301 ?|5|6|9|10|6
1175|2|two trains are moving in opposite directions with speed of 70 km / hr and 90 km / hr respectively . their lengths are 1.10 km and 0.9 km respectively . the slower train cross the faster train in - - - seconds|56|45|47|26|45
1176|2|in 1998 the profits of company n were 10 percent of revenues . in 1999 , the revenues of company n fell by 20 percent , but profits were 10 percent of revenues . the profits in 1999 were what percent of the profits in 1998 ?|80 %|105 %|120 %|124.2 %|105 %
1177|2|a certain experimental mathematics program was tried out in 2 classes in each of 26 elementary schools and involved 32 teachers . each of the classes had 1 teacher and each of the teachers taught at least 1 , but not more than 3 , of the classes . if the number of teachers who taught 3 classes is n , then the least and greatest possible values of n , respectively , are|0 and 13|0 and 14|1 and 10|1 and 9|0 and 14
1178|2|if ( 2 to the x ) - ( 2 to the ( x - 2 ) ) = 3 ( 2 to the 5 ) , what is the value of x ?|7|11|13|15|11
1179|2|convert 1.8 hectares in ares|130 ares .|160 ares .|180 ares .|230 ares .|160 ares .
1180|2|in an examination , the percentage of students qualified to the students appeared from school ' p ' is 70 % . in school ' q ' , the number of students appeared is 30 % more than the students appeared from school ' p ' and the number of students qualified from school ' q ' is 50 % more than the students qualified from school ' p ' . what is the % of students qualified to the number of students appeared from school ' q ' ?|80.78 %|80.76 %|80.72 %|80.79 %|80.76 %
1181|2|if the angles of an n sided polygon are in a . p and a > = 20 and d > = 20 then wat is the maximum possible value of n ?|12|14|21|25|14
1182|2|the average of 9 numbers is 23 . if each number is increased by 4 , what will the new average be ?|25|26|27|28|26
1183|2|a shopkeeper forced to sell at cost price , uses a 800 grams weight for a kilogram . what is his gain percent ?|10 %|25 %|11.11 %|12 %|25 %
1184|2|company z has 58 employees . if the number of employees having birthdays on wednesday is more than the number of employees having birthdays on any other day of the week , each of which have same number of birth - days , what is the minimum number of employees having birthdays on wednesday .|6|10|8|9|10
1185|2|if there are only 2 wheelers and 4 wheelers parked in a school located at the heart of the city , find the number of 4 wheelers parked there if the total number of wheels is 82 ?|11|12|13|20|12
1186|2|if 50 % of x is 25 less than 25 % of 2500 , then x is ?|1880|2160|1200|8400|2160
1187|2|a contractor undertakes to built a walls in 50 days . he employs 30 peoples for the same . however after 25 days he finds that only 40 % of the work is complete . how many more man need to be employed to complete the work in time ?|25|30|45|20|30
1188|2|in an examination , 30 % of total students failed in hindi , 35 % failed in english and 35 % in both . the percentage of these who passed in both the subjects is :|10 %|20 %|30 %|70 %|20 %
1189|2|a person spends 40 % of his salary on food , 25 % on house rent , 15 % on entertainment and 10 % on conveyance . if his savings at the end of the month is rs . 1200 , then his salary per month in rupees is :|12000|6000|8000|10000|6000
1190|2|the average salary of all the workers in a workshop is rs . 8000 . the average salary of 7 technicians is rs . 12000 and the average salary of the rest is rs . 6000 . the total number of workers in the workshop is ?|76|21|26|28|21
1191|2|a student chose a number , multiplied it by 2 , then subtracted 138 from the result and got 108 . what was the number he chose ?|123|267|277|267|267
1192|2|two numbers are less than third number by 30 % and 37 % respectively . how much percent is the second number less than by the first|8 %|10 %|9 %|11 %|10 %
1193|2|express 30 mps in kmph ?|122|108|110|150|108
1194|2|in a group of ducks and cows , the total number of legs are 8 more than twice the no . of heads . find the total no . of buffaloes .|5|4|6|3|4
1195|2|if log 8 x + log 8 1 / 6 = 1 / 3 , then the value of x is :|12|16|18|24|16
1196|2|if the sum of two numbers is 12 and the sum of their squares is 124 , then the product of the numbers is|10|44|80|88|44
1197|2|the ratio between the sale price and the cost price of an article is 8 : 5 . what is the ratio between the profit and the cost price of that article ?|23|1 : 2|2 : 5|3 : 5|1 : 2
1198|2|tim came second in math . when his mother asked him how much he had scored , he answered that he got the sum of the first 9 even numbers . his mother immediately worked out the answer . how much had he scored in math ?|80|90|30|70|90
1199|2|in the coordinate plane , points ( x , 1 ) and ( 7 , y ) are on line k . if line k passes through the origin and has slope 1 / 7 , then x - y =|6|7|5|8|7
1200|2|find the perimeter and area of the rectangle of length 15 cm and breadth 13 cm .|71 cm 2|121 cm 2|141 cm 2|195 cm 2|121 cm 2
1201|2|out of 400 students of a school , 325 play football , 175 play cricket and 50 neither play football nor cricket . how many students play both football and cricket ?|120|150|100|180|150
1202|2|find the sum of first 20 multiples of 12 .|2520|3878|2778|27|3878
1203|2|50 men shake hands with each other . maximum no of handshakes without cyclic handshakes .|190|200|1225|220|200
1204|2|if the population of a certain country increases at the rate of one person every 15 seconds , by how many persons does the population increase in 10 minutes ?|40|100|150|240|100
1205|2|real - estate salesman z is selling a house at a 25 percent discount from its retail price . real - estate salesman x vows to match this price , and then offers an additional 5 percent discount . real - estate salesman y decides to average the prices of salesmen z and x , then offer an additional 30 percent discount . salesman y ' s final price is what fraction of salesman x ' s final price ?|21 / 34|55 / 71|25 / 34|26 / 34|55 / 71
1206|2|if p ( a ) = 3 / 5 and p ( b ) = 2 / 5 , find p ( a n b ) if a and b are independent events .|6 / 25|3 / 25|8 / 25|2 / 13|3 / 25
1207|2|if x < y < z and y - x > 5 , where x is an even integer and y and z are odd integers , what is the least possible value q of z - x ?|6|7|8|9|7
1208|2|a piece of work can finish by a certain number of men in 100 days . if however , there were 10 men less , it would take 10 days more for the work to be finished . how many men were there originally ?|75|82|100|110|82
1209|2|how many seconds will a train 150 meters long take to cross a bridge 200 meters long if the speed of the train is 54 kmph ?|17 sec|21 sec|23.3 sec|27.5 sec|21 sec
1210|2|liz drove from point a to point b at 40 km / h . on her way back she drove at 50 km / h and therefore her way back lasted one hour less . what is the distance ( in km ) between a and b ?|150|200|450|500|200
1211|2|in a certain apartment building , there are one - bedroom and two - bedroom apartments . the rental prices of the apartment depend on a number of factors , but on average , two - bedroom apartments have higher rental prices than do one - bedroom apartments . let m be the average rental price for all apartments in the building . if m is $ 700 higher than the average rental price for all one - bedroom apartments , and if the average rental price for all two - bedroom apartments is $ 2,100 higher that m , then what percentage of apartments in the building are two - bedroom apartments ?|25 %|15 %|20 %|40 %|15 %
1212|2|the pilot of a small aircraft with a 40 - gallon fuel tank wants to fly to cleveland , which is 480 miles away . the pilot recognizes that the current engine , which can fly only 8 miles per gallon , will not get him there . by how many miles per gallon must the aircraft ��� s fuel efficiency be improved to make the flight to cl|2|4|12|40|4
1213|2|the average age of 22 students in a group is 12 years . when teacher ' s age is included to it , the average increases by one . what is the teacher ' s age in years ?|31|36|35|53|36
1214|2|a square is drawn inside a right - angled triangle with the two perpendicular sides as 12 cm and 8 cm . what is the side of the largest possible square that can be drawn ?|['4.8 cm'|'4.4 cm'|'4.9 cm'|'5.0 cm'|'4.4 cm'
1215|2|in a 160 meters race a beats b by 56 m or 7 seconds . a ' s time over the course is :|22 seconds|12 seconds|13 seconds|18 seconds|12 seconds
1216|2|. 002 / ? = . 01|. 2|. 09|. 009|. 0009|. 09
1217|2|a cistern is filled by a tap in 7 1 / 2 hours . due to leak in the bottom of the cistern , it takes half an hour longer to fill the cistern . if the cistern is full how many hours will it take the leak to empty it ?|80|100|120|140|100
1218|2|by how much is 70 % of 120 greater than 35 % of 200 .|15|14|13|16|14
1219|2|if 2 ^ k + 2 ^ k = ( 2 ^ 9 ) ^ ( 2 ^ 9 ) - 2 ^ k , then k = ?|11 / 3|11 / 2|2 ^ 11 - 1|3 ^ 10|11 / 2
1220|2|in 10 years , a will be twice as old 5 as b was 10 years ago . if a is now 5 years older than b , the present age of b is|35|37|39|41|37
1221|2|what is the greatest prime factor of 5 ^ 6 - 1 ?|29|31|37|41|31
1222|2|a cistern of capacity 8000 litres measures externally 3.3 m by 2.6 m by 1.4 m and its walls are 5 cm thick . the thickness of the bottom is :|90 cm|4 dm|1 m|1.1 cm|4 dm
1223|2|a and b can do a piece of work in 10 days . with the help of c they finish the work in 3 days . c alone can do that piece of work in ?|15.5 days|4.3 days|17.5 days|16.5 days|4.3 days
1224|2|a can do a piece of work in 15 days . a does the work for 5 days only and leaves the job . b does the remaining work in 16 days . in how many days b alone can do the work ?|5 days|7 days|12 days|24 days|7 days
1225|2|a and b complete a work in 10 days . a alone can do it in 40 days . if both together can do the work in how many days ?|1.0875 days|0.125 days|0.0675 days|0.0875 days|0.125 days
1226|2|a train is 360 meter long is running at a speed of 45 km / hour . in what time will it pass a bridge of 140 meter length .|20 seconds|27 seconds|30 seconds|40 seconds|27 seconds
1227|2|if a 2 - b 2 = 9 and a * b = 4 , find a 4 + b 4 .|32|90|113|92|90
1228|2|there are 9 fictions and 6 non - fictions . how many cases are there such that 2 fictions and 2 non - fictions are selected from them ?|90|120|540|180|120
1229|2|a train 120 m long is running with a speed of 62 kmph . in what time will it pass a man who is running at 8 kmph in the same direction in which the train is going|5 sec|6 sec|7 sec|8 sec|6 sec
1230|2|the cyclist going at a constant rate of 18 miles per hour is passed by a motor - cyclist traveling in the same direction along the same path at 48 miles per hour . the motor - cyclist stops to wait for the cyclist 15 minutes after passing cyclist , while the cyclist continues to travel at constant rate , how many minutes must the motor - cyclist wait until the cyclist catches up ?|25|30|35|40|30
1231|2|what is difference between biggest and smallest fraction among 1 / 3 , 3 / 4 , 4 / 5 and 5 / 6|2 / 5|1 / 2|1 / 6|1 / 7|1 / 2
1232|2|three numbers are in the ratio 3 : 4 : 5 and their l . c . m . is 1800 . their h . c . f is ?|20|30|40|50|30
1233|2|john traveled 80 % of the way from yellow - town to green - fields by train at an average speed of 80 miles per hour . the rest of the way john traveled by car at an average speed of v miles per hour . if the average speed for the entire trip was 65 miles per hour , what is v in miles per hour ?|30|40|50|55|40
1234|2|a man walking at a rate of 15 km / hr crosses a bridge in 35 minutes . the length of the bridge is ?|1250 m|1750 m|950 m|1000 m|1750 m
1235|2|the squared value of the diagonal of a rectangle is ( 64 + b 2 ) sq cm , where b is less than 8 cm . what is the breadth of that rectangle ?|['6 cm'|'10 cm'|'8 cm'|'data inadequate'|'10 cm'
1236|2|the cost price of 60 articles is the same as the selling price of x articles . if the profit is 20 % , what is x ?|42|45|48|50|45
1237|2|in township k each property is taxed at 10 percent of its assessed value . if the assessed value of a property in township k is increased from $ 20,000 to $ 24,000 , by how much will the property tax increase ?|$ 32|$ 50|$ 320|$ 400|$ 50
1238|2|in a certain game , a large container is filled with red , yellow , green , and blue beads worth , respectively , 7 , 5 , 3 , and 2 points each . a number of beads are then removed from the container . if the product of the point values of the removed beads is 30 , 870000 , how many red beads were removed ?|1|2|3|4|2
1239|2|# 88 a necklace is made by stringing q no individual beads together in the repeating pattern red bead , green bead , white bead , blue bead , and yellow bead . if the necklace design begins with a red bead and ends with a white bead , then q could equal|16|28|41|54|28
1240|2|rohan spends 40 % of his salary on food , 20 % on house rent , 10 % on entertainment and 10 % on conveyance . if his savings at the end of a month are rs . 3000 . then his monthly salary is|rs . 15000|rs . 12000|rs . 9000|rs . 6000|rs . 12000
1241|2|the price of an item is discounted 6 percent on day 1 of a sale . on day 2 , the item is discounted another 6 percent , and on day 3 , it is discounted an additional 10 percent . the price of the item on day 3 is what percentage of the sale price on day 1 ?|82.3 %|84.6 %|85.6 %|89.6 %|84.6 %
1242|2|a train of 40 carriages , each of 60 meters length , when an engine also of 60 meters length is running at a speed of 60 kmph . in what time will the train cross a bridge 1.5 km long ?|6|3|4|3.9|3
1243|2|( 0.15 ) ( power 3 ) - ( 0.1 ) ( power 3 ) / ( 0.15 ) ( power 2 ) + 0.015 + ( 0.1 ) ( power 2 ) is :|0.68|0.08|0.05|0.06|0.08
1244|2|a retailer sells 7 shirts . the first 2 he sells for $ 38 and $ 42 . if the retailer wishes to sell the 7 shirts for an overall average price of over $ 50 , what must be the minimum average price of the remaining 5 shirts ?|$ 54.00|$ 57.00|$ 58.00|$ 60.50|$ 57.00
1245|2|a person crosses a 500 m long street in 4 minutes . what is his speed in km per hour ?|7.5|2.6|3.9|8.2|2.6
1246|2|if the perimeter of a rectangular garden is 600 m , its length when its breadth is 100 m is ?|227|247|200|277|247
1247|2|a shop owner professes to sell his articles at certain cost price but he uses false weights with which he cheats by 50 % while buying and by 10 % while selling . what is his percentage profit ?|10.22 %|20.22 %|21.22 %|50 %|20.22 %
1248|2|you need to pick any number from ' 1 , 3 , 5 , 7 , 9 , 11 , 13 and 15 ' to make below equation true . ( ) + ( ) + ( ) = 30 can you solve it ?|29|30|31|32|30
1249|2|jolene entered an 18 - month investment contract that guarantees to pay 2 percent interest at the end of 4 months , another 3 percent interest at the end of 12 months , and 4 percent interest at the end of the 18 month contract . if each interest payment is reinvested in the contract , and jolene invested $ 10,000 initially , what will be the total amount of interest paid during the 18 - month contract ?|$ 506.00|$ 726.24|$ 900.00|$ 920.24|$ 726.24
1250|2|what least number must besubtracted from 427398 so that remaining no . is divisible by 15 ?|725117481|343564689|454564690|759900434|343564689
1251|2|one copy machine can make 30 copies a minute , and a second copy machine makes 20 copies a minute . if the two copiers work together , how long would it take them to make 2,000 copies ?|20 minutes|40 minutes|45 minutes|50 minutes|40 minutes
1252|2|little john had $ 8.50 . he spent $ 1.25 on sweets and gave to his two friends $ 1.20 and $ 2.20 . how much money was left ?|$ 5.85|$ 6.85|$ 3.85|$ 2.85|$ 6.85
1253|2|find the number of different prime factors of 1250|4|2|3|5|2
1254|2|the speed of a bus increases by 2 kmph after every one hour . if the distance travelled in the first one hour was 35 km , what was the total distance travelled in 12 hours ?|550|500|552|560|500
1255|2|harkamal purchased 8 kg of grapes at the rate of 90 per kg and 9 kg of mangoes at the rate of 55 per kg . how much amount did he pay to the shopkeeper ?|1055|1215|1065|1070|1215
1256|2|the sum of the fourth and twelfth term of an arithmetic progression is 20 . what is the sum of the first 16 terms of the arithmetic progression ?|300|120|150|160|120
1257|2|there are 3 red shoes & 7 green shoes . if two of red shoes are drawn what is the probability of getting red shoes|1 / 13|1 / 14|1 / 12|1 / 15|1 / 14
1258|2|it will take 16 days for mary to complete a certain task alone . she worked for 8 days before she was joined by her sister . both of them completed the remaining task in 2 and half days . if her sister had joined her when she started the task , how many days would it have taken ?|6|8|2|5|8
1259|2|on dividing 73 by a number , the quotient is 9 and the remainder is 1 . find the divisor ?|8|15|16|17|15
1260|2|shruti purchased several number of 3 articles p , q and r in the proportion 3 : 2 : 3 . if the unit costs of the articles p , q and r are 200 , rs . 90 and rs . 60 respectively , how many articles of q must have been purchased in the total purchases of rs . 4800 ?|8|10|12|14|10
1261|2|a distributor sells a product through an on - line store , which take a commission of 20 % of the price set by the distributor . the distributor obtains the product from a producer at the price of $ 15 per item . what is the price that the buyer observers on - line if the distributor wants to maintain a 40 % profit on the cost of the item ?|18|30|22|22.5|30
1262|2|a boy multiplied 987 by a certain number and obtained 559981 as his answer . if in the answer both 9 are wrong and the other digits are correct , then the correct answer would be :|553681|555181|555681|556581|555181
1263|2|the least number which when increased by 5 each divisible by each one of 24 , 32 , 36 and 54 is :|427|859|869|4320|859
1264|2|what is the compound interest on rs . 8500 at 7.5 % p . a . compounded half - yearly for 2 1 / 2 years .|1409.85|1717.85|1427.85|2717.85|1717.85
1265|2|the l . c . m of two numbers is 48 . the numbers are in the ratio 2 : 3 . the sum of numbers is ?|22|67|40|88|67
1266|2|if the ratio of the sum of the first 6 terms of a g . p . to the sum of the first 3 terms of the g . p . is 65 , what is the common ratio of the g . p ?|4|1 / 4|2|9|1 / 4
1267|2|when jessica withdrew $ 200 from her bank account , her account balance decreased by 2 / 5 . if she deposits an amount equal to 1 / 3 of the remaining balance , what will be the final balance in her bank account ?|300|375|400|500|375
1268|2|a man traveled a total distance of 1200 km . he traveled one - third of the whole trip by plane and the distance traveled by train is two - thirds of the distance traveled by bus . if he traveled by train , plane and bus , how many kilometers did he travel by bus ?|400|440|480|520|440
1269|2|in town x , 64 percent of the population are employed , and 40 percent of the population are employed males . what percent of the employed people in town x are females ?|38 %|25 %|32 %|40 %|25 %
1270|2|find the average of all prime numbers between 1 and 5 .|30|3.6|5.6|6.6|3.6
1271|2|a sells a cricket bat to b at a profit of 20 % . b sells it to c at a profit of 25 % . if c pays $ 237 for it , the cost price of the cricket bat for a is :|150|120|158|160|120
1272|2|how many numbers between 100 and 756 are divisible by 2 , 3 , and 7 together ?|112|77|267|16|77
1273|2|if the sides of a cube are in the ratio 9 : 5 . what is the ratio of their diagonals ?|9 : 5|16 : 9|4 :|3 : 4|16 : 9
1274|2|a and b together do a work in 20 days . b and c together in 15 days and c and a in 12 days . so a , b and c together finish same work in how many days ?|12|15|8|10|15
1275|2|if a train , travelling at a speed of 180 kmph , crosses a pole in 6 sec , then the length of train is ?|300|125|288|266|125
1276|2|a dealer purchases 15 articles for rs . 25 and sells 12 articles for rs . 36 . find the profit percentage ?|80 %|50 %|59 %|40 %|50 %
1277|2|a can do a piece of work 60 days . b can do work in 90 days . in how many days they will complete the work together ?|36 days|32 days|19 days|17 days|32 days
1278|2|what least number should be added to 1536 , so that the sum is completely divisible by 21 ?|16|17|18|19|17
1279|2|find the simple interest on rs . 300 for 9 months at 6 paisa per month ?|142|152|162|172|152
1280|2|gary drove from point a to point b at 60 km / h . on his way back he took a train travelling at 110 km / h and therefore his trip back lasted 5 hours less . what is the distance ( in km ) between a and b ?|600 .|630 .|660 .|690 .|630 .
1281|2|when n is divided by 19 , the remainder is 7 . find thee difference between previous remainder and the remainder when 18 n is divided by 9 ?|7|5|0|3|5
1282|2|solution p is 20 percent lemonade and 80 percent carbonated water by volume ; solution q is 45 percent lemonade and 55 percent carbonated water by volume . if a mixture of pq contains 75 percent carbonated water , what percent of the volume of the mixture is p ?|40 %|50 %|60 %|80 %|50 %
1283|2|a can complete a work in 15 days and b can do the same work in 9 days . if a after doing 5 days , leaves the work , find in how many days b will do the remaining work ?|2 days|4 days|6 days|7 days|4 days
1284|2|the jogging track in a sports complex is 1000 meters in circumference . deepak and his wife start from the same point and walk in opposite directions at 20 km / hr and 15 km / hr respectively . they will meet for the first time in ?|50 min|40 min|35 min|25 min|40 min
1285|2|the average weight of a class of 24 students is 35 kg . if the weight of the teacher be included , the average rises by 400 g . the weight of the teacher is :|45|46|47|48|46
1286|2|the contents of a certain box consist of 14 apples and 24 oranges . how many oranges must be removed from the box so that 70 percent of the pieces of fruit in the box will be apples ?|18|6|14|17|6
1287|2|mary ' s income is 60 percent more than tim ' s income , and tim ' s income is 40 percent less than juan ' s income . what percent of juan ' s income is mary ' s income ?|124 %|120 %|96 %|80 %|120 %
1288|2|a and b are two circles . the radius of a is four times as large as the diameter of b . what is the ratio between the areas of the circles ?|['1 : 8 .'|'1 : 2 .'|'1 : 24 .'|'1 : 64 .'|'1 : 2 .'
1289|2|a can run 192 metre in 28 seconds and b in 32 seconds . by what distance a beat b ?|38 metre|28 metre|24 metre|15 metre|28 metre
1290|2|three pipes a , b and c can fill a tank from empty to full in 30 minutes , 20 minutes and 10 minutes respectively . when the tank is empty , all the three pipes are opened . a , b and c discharge chemical solutions p , q and r respectively . what is the proportion of solution q in the liquid in the tank after 3 minutes ?|1 / 11|2 / 11|3 / 11|4 / 11|2 / 11
1291|2|if a 5 cm cube is cut into 1 cm cubes , then what is the percentage increase in the surface area of the resulting cubes ?|100 %|200 %|300 %|400 %|200 %
1292|2|one copy machine can make 30 copies a minute , and a second copy machine makes 15 copies a minute . if the two copiers work together , how long would it take them to make 900 copies ?|15 minutes|20 minutes|25 minutes|30 minutes|20 minutes
1293|2|two mechanics were working on your car . one can complete the given job in six hours , but the new guy takes 10 hours . they worked together for the first two hours , but then the first guy left to help another mechanic on a different job . how long will it take the new guy to finish your car ?|7 / 4|4 / 3|15 / 4|56 / 15|4 / 3
1294|2|if xy = 4 , x / y = 16 , for positive numbers x and y , y = ?|1 / 2|2|1 / 3|3|2
1295|2|after a storm deposits 120 billion gallons of water into the city reservoir , the reservoir is 50 % full . if the original contents of the reservoir totaled 280 billion gallons , the reservoir was approximately what percentage full before the storm ?|45 %|48 %|54 %|58 %|48 %
1296|2|in a garden , there are 12 rows and 14 columns of mango trees . the distance between two trees is 2 metres and a distance of one metre is left from all sides of the boundary of the garden . the length of the garden is|20 m|22 m|24 m|26 m|22 m
1297|2|a cycle is bought for rs . 800 and sold for rs . 1080 , find the gain percent ?|22|20|35|88|20
1298|2|a man invests some money partly in 12 % stock at 108 and partly in 10 % stock at 60 . to obtain equal dividends from both , he must invest the money in the ratio :|3 : 4|3 : 2|4 : 5|16 : 15|3 : 2
1299|2|a train running at the speed of 60 km / hr crosses a pole in 6 seconds . find the length of the train .|150|278|100|776|278
1300|2|laura took out a charge account at the general store and agreed to pay 8 % simple annual interest . if she charges $ 35 on her account in january , how much will she owe a year later , assuming she does not make any additional charges or payments ?|$ 2.10|$ 37.10|$ 37.16|$ 37.8|$ 37.10
1301|2|a man purchased 3 blankets @ rs . 100 each , 4 blankets @ rs . 150 each and two blankets at a certain rate which is now slipped off from his memory . but he remembers that the average price of the blankets was rs . 150 . find the unknown rate of two blankets ?|600|350|450|470|350
1302|2|rates for having a manuscript typed at a certain typing service are $ 6 per page for the first time a page is typed and $ 4 per page each time a page is revised . if a certain manuscript has 100 pages , of which 40 were revised only once , 10 were revised twice , and the rest required no revisions , what was the total cost of having the manuscript typed ?|$ 850|$ 840|$ 860|$ 870|$ 840
1303|2|a is 30 % more efficient than b . how much time they will working together take to complete a job which a alone could have done in 23 days ?|25 days|13 days|14 days|20 days|13 days
1304|2|this year , mbb consulting fired 6 % of its employees and left remaining employee salaries unchanged . sally , a first - year post - mba consultant , noticed that that the average ( arithmetic mean ) of employee salaries at mbb was 10 % more after the employee headcount reduction than before . the total salary pool allocated to employees after headcount reduction is what percent of that before the headcount reduction ?|98.5 %|100.0 %|102.8 %|103.4 %|100.0 %
1305|2|the average age of a group of 10 students is 20 years . if 2 more students join the group , the average age increases by 1 year . the average age of the new students is|23|21|19.5|20|21
1306|2|find the cost of fencing around a circular field of diameter 12 m at the rate of rs . 3.50 a meter ?|131.95|132.9|140.33|123.4|132.9
1307|2|a group of 55 adults and 70 children go for trekking . if there is meal for either 70 adults or 90 children and if 28 adults have their meal , find the total number of children that can be catered with the remaining food .|33|54|18|17|54
1308|2|when a random experiment is conducted , the probability that event a occurs is 1 / 3 . if the random experiment is conducted 5 independent times , what is the probability that event a occurs exactly twice ?|5 / 243|25 / 243|64 / 243|80 / 243|25 / 243
1309|2|a reduction of 30 % in the price of oil enables a house wife to obtain 6 kgs more for rs . 940 , what is the reduced price for kg ?|72|47|40|28|47
1310|2|the compound ratio of 5 : 6 , 3 : 2 and 6 : 5 ?|1 : 1|1 : 87|1 : 6|3 : 2|1 : 87
1311|2|if a man lost 5 % by selling oranges at the rate of 8 a rupee at how many a rupee must he sell them to gain 52 % ?|5|8|7|4|8
1312|2|there are 32 stations between ernakulam and chennai . how many second class tickets have to be printed , so that a passenger can travel from one station to any other station ?|1800|1820|1150|1122|1820
1313|2|a and b together can do a work in 4 days . a alone can do it in 12 days . what time b will take to do the work alone ?|6 days|8 days|12 days|10 days|8 days
1314|2|two trains are moving in opposite directions at 60 km / hr and 90 km / hr . their lengths are 1.10 km and 1.9 km respectively . the time taken by the slower train to cross the faster train in seconds is ?|99|72|48|96|72
1315|2|a , b , c , d and e are 5 consecutive points on a straight line . if bc = 2 cd , de = 5 , ab = 5 and ac = 11 , what is the length of ae ?|19|21|23|25|21
1316|2|417 x 417 + 383 x 383 = ?|320578|80578|80698|81268|80578
1317|2|if x / y = 7 / 4 , then ( x + y ) / ( x - y ) = ?|5|11 / 3|- 1 / 6|- 1 / 5|11 / 3
1318|2|if 1.5 x = 0.04 y , then the value of ( y - x ) ( y + x ) is :|1405.25|1305.25|1205.25|1505.25|1305.25
1319|2|if the cost price is 91 % of sp then what is the profit %|9.89 %|8.90 %|9.00 %|8.00 %|8.90 %
1320|2|a certain sum of money is divided among a , b and c so that for each rs . a has , b has 65 paisa and c 40 paisa . if c ' s share is rs . 24 , find the sum of money ?|288|262|72|123|262
1321|2|two trains are moving in the same direction at 72 kmph and 36 kmph . the faster train crosses a girl sitting at window seat in the slower train in 32 seconds . find the length of the faster train ?|170 m|100 m|270 m|320 m|100 m
1322|2|a , b and c enter into a partnership . a invests 3 times as much as b invests and 2 / 3 of what c invests . at the end of the year , the profit earned is rs . 44000 . what is the share of c ?|rs . 12000|rs . 13375|rs . 11750|rs . 11625|rs . 13375
1323|2|in a 400 member association consisting of men and women , exactly 20 % of men and exactly 25 % women are homeowners . what is the least number of members who are homeowners ?|81|147|145|143|147
1324|2|a sum of rs . 100 is lent at simple interest of 3 % p . a . for the first month , 9 % p . a . for the second month , 27 % p . a . for the third month and so on . what is the total amount of interest earned at the end of the year approximately|rs . 797160|rs . 791160|rs . 65930|rs . 66430|rs . 791160
1325|2|suppose you have three identical prisms with congruent equilateral triangles as the end - polygons . suppose you attach them by the rectangular faces so they are perfectly aligned . there will be some large faces created by two or more co - planar faces of the individual prisms : count each such large face as one . given that , how many faces does the resultant solid have ?|4|6|9|10|6
